establecimiento_id,establecimiento_nombre,localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,origen_financiamiento,tipologia_id,tipologia_sigla,tipologia_nombre,cp,domicilio,sitio_web,longitud,latitud
50500282360280,CASA DE LA SALUD.-,50028020011,RODEO DE LA CRUZ,50,MENDOZA,28,GUAYMALLÉN,20,11.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5525,CARRIL PONCE 248,,-68.739928,-32.925339
50500982860445,ASOCIACION MUTUAL SONRISAS Y ESPERANZAS DEL NIÑO ESPECIAL.-,50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Mutual,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5009,BARRIO LAS BÓVEDAS CORONEL JUAN MOYANO 941,,-68.48353385925293,-33.082408644955024
10500982360136,SANATORIO PRIVADO A MANO - SAN MARTIN.-,50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Privado,10,ESCIG,Alto riesgo con terapia intensiva,5570,GUTIÉRREZ 85,www.grupoamano.com.ar,-68.474385,-33.089336
50500282360156,C.P.A. MEMA CONSULTORIOS.-,50028020013,SAN JOSE,50,MENDOZA,28,GUAYMALLÉN,20,13.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5519,SAAVEDRA 678,,-68.823162,-32.892045
50500282360173,IMAGENES CUYO.-,50028020014,VILLA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,14.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5521,ADOLFO CALLE 3356,,-68.800976,-32.904369
50500282360244,C.P.A. ALESSANDRO Y AGUIRRE ODONTOLOGIA.-,50028020014,VILLA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,14.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5521,OLAVARRÍA 84,,-68.780417,-32.909474
10500282760392,HOSPITAL SANTA ISABEL DE HUNGRIA.-,50028020014,VILLA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,14.0,Privado,10,ESCIG,Alto riesgo con terapia intensiva,5521,CASTILLO P. 2854,www.hospitalsantaisabel.com.ar,-68.799905,-32.894542
50500632360427,CENTRO MEDICO DEL SOL.-,50063090003,LUJAN DE CUYO,50,MENDOZA,63,LUJÁN DE CUYO,90,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5507,SAN MARTÍN 908,,-68.87754,-33.032162
50500632760436,O.S.E.C.A.C. - LUJAN DE CUYO.-,50063090003,LUJAN DE CUYO,50,MENDOZA,63,LUJÁN DE CUYO,90,3.0,Seguridad Social,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5507,REPÚBLICA DEL LÍBANO 69,www.osecac.org.ar,-68.881595,-33.040038
50500072360203,C.P.A. PREDENTAL CONSULTORIOS.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AVENIDA ESPAÑA 688,,-68.843341,-32.894964
52500282360204,INSTITUTO MODELO DE ATENCION INTEGRAL AL NIÑO CON DIAGNOSTICO DE T.G.D. - AUTISMO.-,50028020013,SAN JOSE,50,MENDOZA,28,GUAYMALLÉN,20,13.0,Privado,52,ESSIT,Centro de día,5519,GODOY CRUZ 1531,,-68.813106,-32.889869
50500492360218,C.P.A. GUEVARA ODONTOLOGIA.-,50049050010,LA CIENEGUITA,50,MENDOZA,49,LAS HERAS,50,10.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5539,ABRAHAM LINCOLN 642,,-68.842516,-32.856816
50500282360268,OYARZABAL ODONTOLOGIA.-,50028020014,VILLA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,14.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5521,ADOLFO CALLE 3755,,-68.797437,-32.905904
52500632360166,EL FARO EQUIPO TERAPEUTICO.-,50063090001,CARRODILLA,50,MENDOZA,63,LUJÁN DE CUYO,90,1.0,Privado,52,ESSIT,Centro Rehabilitación motora,5505,CAYETANO RODRÍGUEZ 8392,,-68.84957,-32.959559
50500072360281,PYMANDER SALUD.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AV. PERÚ 614,,-68.849663,-32.89411
50500072360285,LABBE CENTRO MEDICO.-,50105210,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),50,MENDOZA,105,SAN RAFAEL,210,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5600,FRANCIA 59,,-68.328165,-34.614211
50500072360438,EXSA SALUD.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AVENIDA SAN MARTÍN 202,www.exsasalud.com.ar,-68.842332,-32.901482
52500072360149,MITRE CENTRO DE REHABILITACION INTEGRAL.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,52,ESSIT,Centro Rehabilitación motora,5500,AV. BARTOLOMÉ MITRE 1465,,-68.843812,-32.886062
50500282360260,C.P.A. SABATINI ODONTOLOGIA.-,50028020014,VILLA NUEVA,50,MENDOZA,28,GUAYMALLÉN,20,14.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5521,LA RIOJA 5580,,-68.779121,-32.913577
52500632360205,FISIOKINESIS.-,50063090005,MAYOR DRUMMOND,50,MENDOZA,63,LUJÁN DE CUYO,90,5.0,Privado,52,ESSIT,Centro Rehabilitación motora,5507,SAN MARTÍN 1579 PLANTA BAJA LOCAL 2,,-68.874208,-33.025115
50500282360269,C.P.A. ARCURI ODONTOLOGIA.-,50028020004,DORREGO,50,MENDOZA,28,GUAYMALLÉN,20,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5519,LAMADRID 1457,,-68.821904,-32.904423
50500212360270,C.P.A. SALAS ODONTOLOGIA.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,BELTRÁN 1954,,-68.851863,-32.904233
51500842360220,BITTAR DIAGNOSTICO POR IMAGENES.-,50084140000,RIVADAVIA,50,MENDOZA,84,RIVADAVIA,140,0.0,Privado,51,ESSID,Diagnostico por Imágenes,5577,W. NUÑEZ 720,,-68.463246,-33.19471
50500492360221,MARTIN FIERRO CENTRO MEDICO.-,50049050002,LAS HERAS,50,MENDOZA,49,LAS HERAS,50,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5539,CATAMARCA 1410 ESQUINA MARTÍN FIERRO,,-68.832452,-32.851603
50500562760432,O.S.E.C.A.C. - COSTA DE ARAUJO.-,50056080000,COSTA DE ARAUJO,50,MENDOZA,56,LAVALLE,80,0.0,Seguridad Social,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5535,NUEVA TOMERA 82,www.osecac.org.ar,-68.402252,-32.749167
50500072360222,HAIR RECOVERY MEDICINA CAPILAR.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,SAN LORENZO 473,www.hairrecovery.com.ar,-68.846358,-32.892701
50500212360225,DENTAL CARE ODONTOLOGIA.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,ROQUE SÁENZ PEÑA 1598,,-68.845375,-32.908162
50500212360228,C.P.A. TESORO ODONTOLOGIA.-,50021010006,VILLA HIPODROMO,50,MENDOZA,21,GODOY CRUZ,10,6.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5547,PUERTO MADRYN 2597,,-68.873601,-32.911421
50500072360234,C.P.A. ANDREONI ODONTOLOGIA.-,50007010006,6A. SECCION,50,MENDOZA,7,CAPITAL,10,6.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,ARISTÓBULO DEL VALLE 525,,-68.859713,-32.878341
50500282360245,C.P.A. ORSINI ODONTOLOGIA.-,50028020004,DORREGO,50,MENDOZA,28,GUAYMALLÉN,20,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5519,ACCESO ESTE LATERAL SUR 1035,,-68.823659,-32.897912
50500072760493,SINDICATO DE LUZ Y FUERZA DE MENDOZA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Seguridad Social,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,CAPITAN FRAGATA MOYANO 102,lyfmendoza.com.ar,-68.84370490908623,-32.900997372980854
50500072360499,C.P.A. BRAVO PSICOLOGIA.-,50007010005,5A. SECCION,50,MENDOZA,7,CAPITAL,10,5.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,A. BRAVO 421 LOCAL 2,,-68.865265,-32.895111
50500072360502,C.P.A. PIANTA ODONTOLOGIA,50007010001,1A. SECCION,50,MENDOZA,7,CAPITAL,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,CHILE 1963,,-68.843286,-32.879828
50500072360318,SAPOSNIK PSICOLOGIA.-,50007010005,5A. SECCION,50,MENDOZA,7,CAPITAL,10,5.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,PUEYRREDÓN 327,,-68.856101,-32.899325
50500072360385,CENTRO MEDICO ALAMEDA.-,50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AVENIDA SAN MARTÍN  2520,www.centromedicoalameda.com.ar,-68.835092,-32.873461
50500072360549,C.P.A. ALCHAPAR TOCOGINECOLOGIA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,G. ESPEJO 653,,-68.847501,-32.888003
50500072360506,C.P.A. SACCHI ODONTOLOGIA.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,CATAMARCA 131 PISO 4 LOCAL 12,,-68.836525,-32.889761
50500072360194,C.P.A. CLIDENT ODONTOLOGIA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AVENIDA SAN MARTÍN 250 PISO 2 LOCAL B,,-68.842161,-32.900914
52500492360251,SEGURA SCRIFFIGNANO KINESIOLOGIA.-,50049050010,LA CIENEGUITA,50,MENDOZA,49,LAS HERAS,50,10.0,Privado,52,ESSIT,Centro Rehabilitación motora,5539,GODOY J. M. 1123,,-68.843889,-32.860235
50500072360252,"C.P.A. MUÑOZ, L. ODONTOLOGIA.-",50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,RIVADAVIA 618,,-68.847897,-32.890398
52500562360356,ALGARROBO CENTRO DE REHABILITACION.-,50056160000,VILLA TULUMAYA,50,MENDOZA,56,LAVALLE,160,0.0,Privado,52,ESSIT,Centro Rehabilitación motora,5533,SARMIENTO 298,,-68.596157,-32.720628
50500702360157,HIGIA SALUD.-,50070060004,MAIPU,50,MENDOZA,70,MAIPÚ,60,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5515,J. A. MAZA 187,www.higia-salud.negocio.site,-68.797242,-32.982376
53500702360174,FYM TRASLADOS.-,50070060003,LUZURIAGA,50,MENDOZA,70,MAIPÚ,60,3.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5511,MUÑIZ 3141,,-68.792834,-32.945398
50500212360241,"C.P.A. ROSALES, R. ODONTOLOGIA.-",50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,LAS HERAS 47,,-68.846583,-32.924829
50500072360477,C.P.A. ABRAMO CONSULTORIO MEDICO.-,50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AV. PERÚ 3072,,-68.843041,-32.867833
13500212360494,OASIS DEL SOL I.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,13,ESCIESM,Bajo riesgo con internación simple,5501,RENATO DELLA SANTA 1198 ESQUINA PAULA ALBARRACÍN,,-68.861572,-32.913718
50500072360178,C.P.A. ACHITTE MEDICINA CLINICA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AV. PEDRO MOLINA 351,,-68.845594,-32.896234
50501052360282,BARREYRO INSTITUTO PRIVADO DE REHABILITACION Y ESTETICA.-,50105210,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),50,MENDOZA,105,SAN RAFAEL,210,3.0,Privado,52,ESSIT,Centro Rehabilitación motora,5600,CHILE 937,,-68.34101,-34.611243
51500072360501,INSTITUTO MEDICO BIOQUIMICO.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,JOSÉ FEDERICO MORENO 1175 PISO 1 LOCAL 1,,-68.832772,-32.890404
50500072360191,INSTITUTO DE CARDIOLOGIA WOLFF.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,FEDERICO MORENO 1213,,-68.832713,-32.889702
50500282360472,MATELLON ODONTOLOGIA.-,50028020013,SAN JOSE,50,MENDOZA,28,GUAYMALLÉN,20,13.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5519,PEDRO MOLINA 1340,,-68.812701,-32.879226
50500072360518,C.P.A. CONTIGLIANI NUTRICION.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AVENIDA SAN MARTÍN 168,,-68.842671,-32.902803
52500702360520,MONTANDO ESPERANZAS.-,50070070000,RODEO DEL MEDIO,50,MENDOZA,70,MAIPÚ,70,0.0,Privado,52,ESSIT,Centro educativo terapéutico,5529,NICOLÁS SERPA 5235,www.montandoesperanzas.com,-68.66882,-32.944702
53500702360154,ECI EMERGENCIAS - MAIPU.-,50070060004,MAIPU,50,MENDOZA,70,MAIPÚ,60,4.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5515,PADRE VAZQUEZ 622,www.eciemergencias.com,-68.787243,-32.978567
50500072360243,"C.P.A. RODRIGUEZ, L. NEUROLOGIA - CAPITAL.-",50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,PATRICIAS MENDOCINAS 1221 EDIFICIO EMPERADOR XVI,,-68.842846,-32.888569
52500632360170,ACONCAGUA REHABILITACION.-,50063090003,LUJAN DE CUYO,50,MENDOZA,63,LUJÁN DE CUYO,90,3.0,Privado,52,ESSIT,Centro Rehabilitación motora,5549,J. P. NORTON 445,,-68.885641,-33.035486
50500282360231,DRAJLIN CENTRO MEDICO.-,50028020013,SAN JOSE,50,MENDOZA,28,GUAYMALLÉN,20,13.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5519,TOMÁS GODOY CRUZ 395 ESQUINA MATIENZO,,-68.825478,-32.88914
52501052360236,INSTITUTO PRIVADO DE MEDICINA FISIATRICA.-,50105210,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),50,MENDOZA,105,SAN RAFAEL,210,3.0,Privado,52,ESSIT,Centro Rehabilitación motora,5600,SAN JUAN BOSCO 857,www.medicinafisiatrica.com.ar,-68.344751,-34.621421
50501193060297,LIGA DE LUCHA CONTRA EL CANCER - VALLE DE UCO.-,50119060000,TUNUYAN,50,MENDOZA,119,TUNUYÁN,60,0.0,Otros,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5560,COLON 735,,-69.005675,-33.576614
50500702360458,C.P.A. MAIPU VISION.-,50070060003,LUZURIAGA,50,MENDOZA,70,MAIPÚ,60,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5513,BARRIO VARGAS - SARMIENTO 1326 ESQUINA F. J. MUÑIZ,,-68.794255,-32.948405
52500632360525,GRINBY INSTITUTO INTEGRAL DE DISCAPACIDAD.-,50063090005,MAYOR DRUMMOND,50,MENDOZA,63,LUJÁN DE CUYO,90,5.0,Privado,52,ESSIT,Centro de día,5507,SAN MARTÍN 3164,www.centro-de-dia-grinby.negocio.site,-68.86859,-33.009639
50500072360183,INSTITUTO AUSTRAL.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,MONTEVIDEO 718,www.institutoaustral.com,-68.849117,-32.891251
52500632360304,CENTRO EDUCATIVO TERAPEUTICO Y DE REHABILITACION ALAS.-,50063090004,LA PUNTILLA,50,MENDOZA,63,LUJÁN DE CUYO,90,4.0,Privado,52,ESSIT,Centro educativo terapéutico,5505,AVENIDA SAN MARTÍN SUR 8145 ESQUINA DARRAGUEIRA,,-68.875272,-32.967424
51500982360307,INSTITUTO RADIOLOGICO ARAOZ.-,50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Privado,51,ESSID,Diagnostico por Imágenes,5570,LAS HERAS 429,,-68.473971,-33.088742
50500212360313,OCULISTAS ASOCIADOS - GODOY CRUZ.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,50,ESSIDT,Con guardia permanente,5501,AV. SAN MARTÍN 1023,,-68.845292,-32.914049
50500072360315,C.P.A. GANEM PSICOLOGIA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AVENIDA ESPAÑA 866 PISO 5 LOCAL 58,,-68.842713,-32.892711
50501052360293,INSTITUTO DE REHABILITACION INFANTIL SAN RAFAEL.-,50105210,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),50,MENDOZA,105,SAN RAFAEL,210,3.0,Privado,52,ESSIT,Centro educativo terapéutico,5600,VALENTÍN ALSINA 276 ESQUINA DOMINGO BOMBAL,,-68.331263,-34.610966
50500982360352,CENTRO MEDICO FYGO.-,50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5570,AVELLANEDA 140,,-68.476924,-33.084109
50500702360242,C.P.A. BIZZOTTO ODONTOLOGIA.-,50070060004,MAIPU,50,MENDOZA,70,MAIPÚ,60,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5517,TROPERO SOSA 457,,-68.784398,-32.987581
51500072360294,INSTITUTO PRIVADO DE RADIOTERAPIA CUYO.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Privado,51,ESSID,Diagnostico por Imágenes,5500,BUENOS AIRES 410,www.iprc.com.ar,-68.832394,-32.887563
52500072360368,CEKIM KINESIOLOGIA.-,50007010005,5A. SECCION,50,MENDOZA,7,CAPITAL,10,5.0,Privado,52,ESSIT,Centro Rehabilitación motora,5500,AV. JUAN B. JUSTO 344,,-68.853719,-32.883992
52500632360389,CENTRO DE DIA COMPARTIR - LUJAN DE CUYO.-,50063090003,LUJAN DE CUYO,50,MENDOZA,63,LUJÁN DE CUYO,90,3.0,Privado,52,ESSIT,Centro de día,5507,J. AGUIRRE 382,,-68.893761,-33.034395
52500702960526,FUNDACION ESCUELA DE MEDICINA NUCLEAR - MAIPU.-,50070060004,MAIPU,50,MENDOZA,70,MAIPÚ,60,4.0,Provincial,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5517,GODOY CRUZ 500,www.fuesmen.edu.ar,-68.783585,-32.981019
53500072360151,ECI EMERGENCIAS MEDICAS - CAPITAL - 1.-,50007010001,1A. SECCION,50,MENDOZA,7,CAPITAL,10,1.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5500,9 DE JULIO 1936,www.eciemergencias.com,-68.839821,-32.880558
52500212360167,VISCIGLIA REHABILITACION.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,52,ESSIT,Centro Rehabilitación motora,5501,ESTEBAN ECHEVERRÍA 1827,,-68.847698,-32.905527
50500212360198,C.P.A. CENTRO ODONTOLOGICO BANCARIO.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,TACUARÍ 443,,-68.855121,-32.918248
52500072360305,SALUS HIDROTERAPIA.-,50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4.0,Privado,52,ESSIT,Centro Rehabilitación motora,5500,DAMIÁN HUDSON 637,,-68.841462,-32.865993
50500072360171,C.P.A. BROITMAN ALERGIA - ASMA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,PATRICIAS MENDOCINAS 634,,-68.844506,-32.894929
15501052360295,HOGAR DE ANCIANOS DESPROTEGIDOS DE LA INMACULADA Y SAN JOSE.-,50105150000,MONTE COMAN,50,MENDOZA,105,SAN RAFAEL,150,0.0,Privado,17,ESCIRES,Vivienda para personas mayores,5609,AV. MENDOZA 35,,-67.871861,-34.592272
50500282360303,IDAÑEZ ODONTOLOGIA.-,50028020007,JESUS NAZARENO,50,MENDOZA,28,GUAYMALLÉN,20,7.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5523,ACCESO ESTE LATERAL SUR ESQUINA HOLMBERG,,-68.768427,-32.921744
50500072360397,HELLWIG ODONTOLOGIA.-,50007010001,1A. SECCION,50,MENDOZA,7,CAPITAL,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AVENIDA SAN MARTÍN 1360,,-68.839337,-32.887693
50500072360400,C.P.A. SALIDO GINECOLOGIA.-,50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,JUAN JUFRÉ 2897,,-68.824464,-32.870201
50500282360253,C.P.A. ALEM CONSULTORIOS.-,50028020004,DORREGO,50,MENDOZA,28,GUAYMALLÉN,20,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5519,ALEM 2811,,-68.830016,-32.922555
50500072360452,CENTRO MEDICO DE DIABETES Y OBESIDAD.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,RONDEAU 287,,-68.836856,-32.897027
50500492360201,C.P.A. PROSPERO CONSULTORIOS.-,50049050002,LAS HERAS,50,MENDOZA,49,LAS HERAS,50,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5539,SGTO. CABRAL 1414,,-68.837846,-32.851528
50500982360328,ECOMEDICA IMAGENES.-,50098100002,CIUDAD DE SAN MARTIN,50,MENDOZA,98,SAN MARTÍN,100,2.0,Privado,51,ESSID,Diagnostico por Imágenes,5570,CUESTA DEL MADERO 63,,-68.475647,-33.086555
50500072360184,C.P.A. BRAIONE ODONTOLOGIA.-,50007010002,2A. SECCION,50,MENDOZA,7,CAPITAL,10,2.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,9 DE JULIO 928,,-68.841203,-32.892158
50500072360466,C.P.A. BARIMBOIM MEDICINA CLINICA.-,50007010004,4A. SECCION,50,MENDOZA,7,CAPITAL,10,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,AV. BARTOLOMÉ MITRE 2816,,-68.842044,-32.870585
50501052360180,INSTITUTO MEDICO DE ALTA COMPLEJIDAD.-,50105210,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),50,MENDOZA,105,SAN RAFAEL,210,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5600,ALMAFUERTE 237,,-68.334393,-34.617878
50500212360271,C.P.A. LUCERO ODONTOLOGIA.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,F. FADER 330,,-68.839982,-32.906534
53500212360374,MELIMACI CENTRO MEDICO.-,50021010001,GODOY CRUZ,50,MENDOZA,21,GODOY CRUZ,10,1.0,Privado,53,ESCL,Internación Domiciliaria,5501,20 DE JUNIO 15,,-68.847097,-32.918815
50501192360507,C.P.A. FERNANDEZ GATICA CONSULTORIOS.-,50119060000,TUNUYAN,50,MENDOZA,119,TUNUYÁN,60,0.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5560,CHILE 444,,-69.010925,-33.577286
50500212360264,C.P.A. PALMILI CONSULTORIOS.-,50021010004,PRESIDENTE SARMIENTO,50,MENDOZA,21,GODOY CRUZ,10,4.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,PRESIDENTE ARTURO ILLIA 1389,,-68.870403,-32.937023
50500492360266,C.P.A. SEGURA ODONTOLOGIA.-,50049050010,LA CIENEGUITA,50,MENDOZA,49,LAS HERAS,50,10.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5539,GODOY J. M. 1153,,-68.847744,-32.860261
50500212360459,C.P.A. DRAGO - NOVADENT.-,50021010003,LAS TORTUGAS,50,MENDOZA,21,GODOY CRUZ,10,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5501,DEL CARRIL 1589,,-68.839034,-32.945591
50500072360471,C.P.A. SANDOVAL ODONTOLOGIA.-,50007010003,3A. SECCION,50,MENDOZA,7,CAPITAL,10,3.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5500,SALTA 1783,,-68.833748,-32.882656
50500912360486,C.P.A. PRADA ORTOPEDIA Y TRAUMATOLOGIA.-,50091030000,EUGENIO BUSTOS,50,MENDOZA,91,SAN CARLOS,30,0.0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,5569,BARRIO CEFERINO NAMUNCURÁ SARMIENTO S/N,,-69.057999,-33.779921
53500632360155,ECI EMERGENCIAS - LUJAN DE CUYO.-,50063090003,LUJAN DE CUYO,50,MENDOZA,63,LUJÁN DE CUYO,90,3.0,Privado,53,ESCL,Sistema de Atención extra hospitalaria,5507,SANTA MARÍA DE ORO 569,www.eciemergencias.com,-68.879018,-33.039161
